chip_id,chip_x,chip_y,tile
chip_034_046,-123.0375034021785,46.822814043409856,10TDS
chip_192_274,-102.02985977512142,39.78399398902923,13TGE
chip_106_372,-94.12927854821066,45.087684731294246,15TVK
chip_301_412,-91.50291240252977,33.29910846193568,15SXS
chip_157_375,-93.96623844814317,42.013434156778956,15TVG
chip_260_536,-82.143983190033,35.035891295155295,17SLU
chip_192_333,-97.35724118981328,39.92151979058552,14TPK
chip_270_419,-90.87380512154078,35.13901905098878,15SXU
chip_175_300,-100.0301234985492,40.88491555524954,14TML
chip_267_419,-90.86174715389458,35.31890041550389,15SXV
chip_063_073,-120.10624944364953,45.563918273012725,10TGR
chip_391_326,-97.64002638912335,27.930855440093566,14RPR
chip_150_264,-103.06645531413787,42.25757899358829,13TFG
chip_197_400,-92.06074973307103,39.56698731674994,15SWD
chip_172_497,-84.20976817741499,40.58124793978842,16TGL
chip_090_349,-96.09620110451361,46.068307680242455,14TQS
chip_116_568,-77.77011087079488,43.23414574807754,17TQH
chip_308_386,-93.40472182284806,32.93635586870041,15SVS
chip_080_318,-98.80923602308928,46.64564240078721,14TNS
chip_194_479,-85.83079059905667,39.39498310679594,16SEJ
chip_070_308,-99.71756004346852,47.2315980505845,14TMT
chip_177_520,-82.44390470676379,40.10051580587052,17TLE
chip_242_348,-96.16063740180772,36.930715411648215,14SQF
chip_230_457,-87.80120600817003,37.37377603859157,16SDG
chip_072_315,-99.09431005261717,47.12539114635247,14TMT
chip_068_038,-122.87903619230408,44.712185766914324,10TEQ
chip_135_328,-97.8413968303816,43.339388790969366,14TNP
chip_130_407,-91.24434082729807,43.56757367730822,15TXJ
chip_383_550,-82.4161509843834,27.559239437813567,17RLL
chip_116_328,-97.87257372287374,44.48394325243762,14TNQ
chip_057_401,-91.45340227855563,47.99873625694175,15UXP
chip_139_478,-85.42823809417487,42.68328217556354,16TFN
chip_234_368,-94.62886007722892,37.4028397826026,15SUB
chip_203_271,-102.21000296662929,39.114197091571775,13SGD
chip_068_308,-99.72447639586257,47.35307625403247,14TMT
chip_049_288,-101.58878567654243,48.44950526033118,13UGP
chip_109_356,-95.49789537391028,44.918587629277134,14TQQ
chip_045_174,-111.77891006807225,47.911223600568796,12UVU
chip_187_309,-99.27369316465911,40.186259513034535,14TMK
chip_345_544,-82.45275390956829,29.895848216064525,17RLP
chip_154_330,-97.64743170470184,42.19920834574161,14TPM
chip_079_352,-95.83438945740515,46.735003652790766,14TQS
chip_350_409,-91.8750480078447,30.35382784294228,15RXP
chip_105_309,-99.51512343039111,45.11517409643934,14TMR
chip_208_395,-92.48724470659582,38.919693081287065,15SWD
chip_260_454,-88.21823909816328,35.59548043291203,16SCE
chip_317_408,-91.84398182683877,32.347374727610564,15SXR
chip_246_543,-81.47176980188307,35.8045417342141,17SMV
chip_294_539,-82.28662062885033,32.98680953253375,17SLS
chip_299_138,-111.31348263792626,32.476323976012644,12SVA
chip_237_352,-95.85544206386568,37.2305946344275,15STB
chip_239_431,-89.83367081904458,36.95329762275689,16SBF
chip_326_510,-84.64593732616257,31.303811903535713,16RGV
chip_339_510,-84.75466029031315,30.523660711210496,16RGU
chip_319_539,-82.54190372896664,31.49495004163094,17RLQ
chip_173_528,-81.76737737955959,40.26797375843317,17TME
chip_118_111,-115.92115360322973,42.86171455573414,11TNH
chip_159_516,-82.55701213307884,41.203600621388055,17TLF
chip_167_614,-74.96880972925126,39.669793955241644,18SVJ
chip_129_372,-94.16718106511881,43.70081806785801,15TVJ
chip_184_505,-83.69865741037223,39.80658091024256,17TKE
chip_178_577,-78.00547807473703,39.476376479106854,17SQD
chip_165_387,-93.00687057809219,41.51407354568002,15TVG
chip_186_361,-95.13169187148713,40.28573331509715,15TUE
chip_284_449,-88.72850801193124,34.18208833029178,16SCC
chip_142_395,-92.28547549771436,42.87832478363544,15TWH
chip_272_449,-88.66049603867656,34.9010521391423,16SCD
chip_132_446,-88.01049201967345,43.29009867442255,16TDN
chip_241_464,-87.34382486463652,36.67947896080342,16SDF
chip_189_355,-95.61104142424047,40.10817379274516,15TTE
chip_174_590,-76.93830442290593,39.56066870729692,18SUJ
chip_227_306,-99.39852842083813,37.78300917718949,14SMG
chip_173_410,-91.17628519013985,40.97747423049319,15TXF
chip_112_304,-99.91753594411907,44.68106823222842,14TMQ
chip_123_571,-77.63706703892431,42.78629909180933,17TQH
chip_280_270,-101.91273471840739,34.500178232620236,14SKD
chip_201_423,-90.26747197662208,39.2572899401184,15SYD
chip_261_587,-78.43321290717455,34.47228602945714,17SQU
chip_166_486,-85.02924262698842,41.01755620007056,16TFL
chip_068_290,-101.3137137023543,47.301058389958754,13TGN
chip_179_243,-104.5672216332425,40.418815627095064,13TEE
chip_204_415,-90.90798599061957,39.105009476577884,15SXD
chip_219_277,-101.66539970734232,38.179255235827554,14SKH
chip_177_440,-88.79215511469988,40.62403196428351,16TCL
chip_154_440,-88.64979324303862,42.00072134763107,16TCM
chip_303_526,-83.30550338644869,32.558358419384085,17SKS
chip_205_344,-96.47946600969897,39.14838680473436,14SQJ
chip_296_371,-94.47521115576988,33.67800805936681,15SUT
chip_165_434,-89.20287745442782,41.36876006143239,16TCL
chip_224_036,-119.7628462978742,35.64223039504915,11SKV
chip_146_270,-102.59846255612112,42.523275355278024,13TFH
chip_120_335,-97.27524444496609,44.24974751800383,14TPQ
chip_231_277,-101.61056438993059,37.46102414897816,14SKG
chip_057_086,-119.1449659454805,46.109441873682044,11TLM
chip_200_419,-90.57686966642906,39.331215218269385,15SYD
chip_040_175,-111.7645826429555,48.22187607140895,12UVU
chip_219_305,-99.49818675295285,38.260164444808055,14SMH
chip_064_356,-95.47677739792803,47.64560587686235,14TQT
chip_121_349,-96.09355471623012,44.195539594164806,14TQQ
chip_042_083,-119.71869859972209,46.94710652553081,10TGT
chip_226_595,-77.35146718116539,36.44465536369572,18STF
chip_385_551,-82.3684836641715,27.42991118616112,17RLL
chip_350_379,-93.97541123342701,30.412549925095398,15RVP
chip_259_583,-78.69657167534547,34.63429957046346,17SQU
chip_135_329,-97.7581304893542,43.34052858564701,14TNP
chip_230_308,-99.23668582922352,37.60742607538133,14SMG
chip_199_402,-91.90981819275106,39.44210308514502,15SWD
chip_222_446,-88.59362552638073,37.90593991580414,16SCH
chip_274_407,-91.77864352503505,34.93450098091276,15SXU
chip_173_399,-92.06111978650338,41.0078985578394,15TWF
chip_201_460,-87.37088038312012,39.08980176787761,16SDJ
chip_181_345,-96.40909476684998,40.58800659249813,14TQL
chip_301_358,-95.42623117597667,33.385822101885765,15STT
chip_217_451,-88.17741181058643,38.18076228080141,16SCH
chip_340_478,-86.99679501925644,30.669320058015845,16RDU
chip_181_352,-95.84862161869212,40.58857604205044,15TTF
chip_289_553,-81.22994152799804,33.158629273914485,17SMS
chip_254_281,-101.20761633506001,36.09733093493676,14SKF
chip_316_548,-81.87831022517632,31.595582208255994,17SMR
chip_140_613,-74.56861068448683,41.262639968046905,18TWL
chip_162_518,-82.43160160434721,41.008355699562685,17TLF
chip_315_448,-88.97006700265091,32.32590008389955,16SCA
chip_085_353,-95.7481867702966,46.371020034753364,14TQS
chip_062_333,-97.52243617426306,47.75999566044312,14TPT
chip_260_441,-89.18841491644447,35.65533770239253,16SBE
chip_264_351,-95.93335026887799,35.61082296842004,15STV
chip_248_554,-80.68126189600402,35.58271245080159,17SNV
chip_055_099,-118.08723140542821,46.41289406774812,11TMM
chip_215_433,-89.55782686029886,38.381255382329066,16SBH
chip_349_367,-94.81535224415558,30.48529570011303,15RUP
chip_168_377,-93.82345936301412,41.35035460162822,15TVF
chip_193_300,-99.96968740653408,39.80610209034029,14TMK
chip_212_273,-102.0088211969363,38.58342032429518,13SGC
chip_237_329,-97.61387725256327,37.219931776904446,14SPG
chip_189_584,-77.63048516314136,38.749066368738326,18STH
chip_273_570,-79.81854580420806,33.94274495470976,17SPT
chip_231_329,-97.621704350192,37.579666796334855,14SPG
chip_375_342,-96.55807614166457,28.9146631661518,14RQT
chip_059_322,-98.5079230709919,47.92846312935454,14UNU
chip_198_340,-96.79798858061629,39.56649079236996,14SPJ
chip_169_466,-86.65632443695922,40.96658270510211,16TEL
chip_168_581,-77.54391522253378,40.01934915022672,18TTK
chip_101_650,-70.8565492965624,42.99697146472344,19TCH
chip_043_095,-118.67323649353847,47.06429128252119,11TLN
chip_397_323,-97.83616654098756,27.562191228591722,14RPR
chip_294_538,-82.35822440364345,32.9954460049961,17SLS
chip_136_551,-79.45057197299475,42.23754876129367,17TPG
chip_123_369,-94.40990468646112,44.065495241324335,15TUJ
chip_106_431,-89.09854210960717,44.92324090037222,16TCQ
chip_301_353,-95.78980524924229,33.38706320934516,15STT
chip_246_442,-89.0369979617224,36.48887915503965,16SCF
chip_259_269,-102.085465309344,35.755030446814686,13SGV
chip_321_373,-94.36073339852672,32.17065292247119,15SUR
chip_112_447,-87.78386305998939,44.48556353956475,16TDQ
chip_357_380,-93.91611064809024,29.987635390269578,15RVP
chip_083_330,-97.75482556516941,46.48123443362873,14TNS
chip_178_519,-82.5338610927476,40.04964208254254,17TLE
chip_139_336,-97.17109224945331,43.10634051827092,14TPN
chip_138_328,-97.83656880194116,43.15888465347147,14TNN
chip_107_346,-96.35090572749623,45.03984185083563,14TQQ
chip_148_418,-90.41511604939558,42.45034794438582,15TYH
chip_172_344,-96.49289839824942,41.127783123295636,14TQL
chip_097_366,-94.63086091448251,45.63777379761532,15TUL
chip_281_299,-99.77225232954666,34.52892697871664,14SMD
chip_248_602,-77.16004099104917,35.067445701236025,18STD
chip_234_286,-100.90932038648602,37.31125980436451,14SLG
chip_263_440,-89.27897988082194,35.47997521064103,16SBE
chip_289_101,-114.06148553423775,32.68015437899675,11SQS
chip_201_321,-98.29166113205589,39.36810191365039,14SNJ
chip_177_492,-84.65489323264988,40.319936409498084,16TFK
chip_169_569,-78.4955491748783,40.09580381039097,17TQE
chip_174_588,-77.09304710111167,39.58446733496593,18SUJ
chip_192_451,-88.01491594263872,39.674508145916825,16SDJ
chip_319_509,-84.65722798285191,31.730561069611944,16SGA
chip_057_330,-97.7977406367397,48.06135068712591,14UNU
chip_064_091,-118.58033557498078,45.77001847879464,11TLL
chip_049_187,-110.57856227376053,47.79662442393075,12TWT
chip_349_365,-94.95561300666213,30.48671452277638,15RUP
chip_350_322,-97.96985645593264,30.41354320904499,14RNU
chip_070_330,-97.77602392366579,47.27024149940926,14TNT
chip_112_349,-96.09430790252891,44.73839773404559,14TQQ
chip_170_578,-77.80808688791528,39.93610072784505,18TTK
chip_224_608,-76.35771468244256,36.4061548371173,18SUF
chip_209_389,-92.95891102736017,38.87217523403859,15SVD
chip_127_496,-83.82903327599753,43.270733536509056,16TGP
chip_300_335,-97.0994877031252,33.442172978574696,14SPC
chip_257_573,-79.39853479218436,34.85914991259046,17SPU
chip_329_530,-83.27011279824026,30.97133519648743,17RKQ
chip_236_317,-98.53299631478706,37.26418649917304,14SNG
chip_159_263,-103.0931906239054,41.71395015650194,13TFG
chip_220_465,-87.11953123295758,37.92791694767337,16SDH
chip_064_330,-97.78598146777486,47.635092495902605,14TNT
chip_104_414,-90.53554228148347,45.11052245692524,15TXL
chip_115_390,-92.61940188262062,44.51460148416654,15TWK
chip_250_547,-81.22176870690124,35.53041650138141,17SMV
chip_187_494,-84.59203139985989,39.71014540751723,16TGK
chip_151_373,-94.11991250326429,42.376360581101345,15TVG
chip_169_439,-88.82368666292211,41.10725723319679,16TCL
chip_079_605,-74.07038190314942,44.94729272301987,18TWQ
chip_131_320,-98.51623281718422,43.56908664779633,14TNP
chip_129_385,-93.07929809628078,43.68123892522257,15TVJ
chip_121_350,-96.00922370736774,44.195572192426255,14TQQ
chip_177_435,-89.19166762632189,40.64613409942317,16TCL
chip_169_487,-84.97719780219684,40.83180034651617,16TFL
chip_215_434,-89.48035008241877,38.37716993361172,16SBH
chip_167_379,-93.65964859558262,41.407518691113744,15TVF
chip_116_608,-74.52789516754991,42.73510809135064,18TWN
chip_141_414,-90.71145970012613,42.88429270328541,15TXH
chip_351_402,-92.36752410174357,30.310649739448507,15RWP
chip_285_431,-90.05281723351835,34.197313972191544,15SYT
chip_057_037,-123.22468481486925,45.3328146471263,10TDR
chip_141_432,-89.22600143453894,42.815632770869975,16TCN
chip_105_294,-100.79583647331769,45.07556760578406,14TLQ
chip_255_260,-102.77992257154376,35.95801109066038,13SFV
chip_062_288,-101.52090534488794,47.65848431802255,13TGN
chip_230_506,-84.07599240559885,37.06319619547906,16SGG
chip_304_381,-93.75931272386366,33.18477088429321,15SVS
chip_204_294,-100.40400609042999,39.13130344259328,14SLJ
chip_259_574,-79.35139637870925,34.73037965116606,17SPU
chip_216_424,-90.26018148488528,38.35598464604204,15SYC
chip_068_326,-98.1331523231762,47.38680120456514,14TNT
chip_102_316,-98.92488521242326,45.310658981554475,14TNR
chip_323_493,-85.82066846851,31.599810681962577,16SFA
chip_256_584,-78.58352325122983,34.800624238221026,17SQU
chip_347_424,-90.81479860897792,30.490677455005056,15RYP
chip_260_331,-97.43445591630494,35.842272505257995,14SPE
chip_246_447,-88.65959004393642,36.46632768357416,16SCF
chip_327_529,-83.32126927799744,31.099156898061683,17RKQ
chip_328_387,-93.37242407228374,31.729566096263998,15SVR
chip_179_505,-83.64733042250408,40.103931064365185,17TKE
chip_164_483,-85.25117465762285,41.157341033100785,16TFL
chip_148_432,-89.2669570799179,42.39585015527124,16TCN
chip_183_511,-83.2171391660391,39.818679566807845,17TLE
chip_208_338,-96.94797617613331,38.965819998873165,14SPJ
chip_103_363,-94.89532425315666,45.277422568339794,15TUL
chip_292_536,-82.4809575025818,33.13178408744842,17SLS
chip_196_483,-85.53501624544386,39.24978224022652,16SFJ
chip_290_410,-91.61114123911244,33.96575995425004,15SXT
chip_110_391,-92.5192165290242,44.81394296315914,15TWK
chip_157_600,-75.88472285684627,40.43593556945041,18TVK
chip_158_526,-81.74634869767054,41.17583007337806,17TMF
chip_272_556,-80.81913205409845,34.140326910866136,17SNT
chip_248_356,-95.5535545873322,36.570105962614704,15STA
chip_165_445,-88.31527424158728,41.318493445627915,16TCL
chip_176_413,-90.9479372446327,40.78834194309702,15TXF
chip_160_418,-90.47246779380032,41.73061136149206,16TBM
chip_189_332,-97.4401629276993,40.100543857557014,14TPK
chip_097_329,-97.81869130413486,45.632479819272724,14TNR
chip_167_419,-90.42463372610788,41.3075251607131,15TYF
chip_288_269,-101.94943346831398,34.01647923956846,13SGT
chip_116_041,-121.54976904559149,41.98111813531244,10TFM
chip_066_352,-95.83238094964965,47.524796743966604,14TQT
chip_199_273,-102.07347623576725,39.36127617784355,13SGD
chip_184_244,-104.45218548509571,40.125462564003314,13TEE
chip_198_276,-101.84262573041512,39.43238996032923,14SKJ
chip_321_515,-84.25074575559825,31.566860658611514,16SGA
chip_228_321,-98.2415344448029,37.74976089374606,14SNG
chip_104_330,-97.7216307012951,45.210518303999685,14TNR
chip_174_453,-87.73379197403754,40.74000371165359,16TDL
chip_078_345,-96.44796911810406,46.79505425565282,14TPS
chip_115_606,-74.67048838621366,42.820580849342946,18TWN
chip_104_336,-97.20801777356769,45.21610592902559,14TPR
chip_099_327,-97.98735152098776,45.5091332170169,14TNR
chip_136_500,-83.59652494523506,42.702837844498454,16TGN
chip_103_498,-83.40013716488774,44.689044527432685,16TGQ
chip_261_315,-98.63295071661604,35.761717858993755,14SNE
chip_219_438,-89.19275645455983,38.12114092962215,16SCH
chip_214_273,-101.99899608656061,38.46375242388386,13SGC
chip_179_482,-85.46532481597244,40.26966068283571,16TFK
chip_161_497,-84.0997788716005,41.23623674936417,16TGL
chip_258_334,-97.21119917251139,35.96479396601616,14SPE
chip_206_399,-92.16825696578465,39.03025029180058,15SWD
chip_166_345,-96.4143309729634,41.48824717264778,15TTG
chip_184_295,-100.39822815345912,40.3321777563039,14TLK
chip_191_498,-84.31684654473086,39.4429857175682,16SGJ
chip_197_019,-121.52647279718457,36.9465199544153,10SFF
chip_164_265,-102.9013997169755,41.42337053822667,13TFF
chip_196_334,-97.27367123171578,39.68249371439415,14SPJ
chip_159_587,-76.93441097825652,40.47812529166643,18TUK
chip_295_376,-94.10890015681092,33.73274635601418,15SUT
chip_108_372,-94.13263653102774,44.966921780609624,15TVK
chip_177_400,-91.9942250421012,40.7655661163181,15TWF
chip_167_346,-96.33295530617526,41.42844492950133,14TQL
chip_218_346,-96.31908121566924,38.36948646201248,14SQH
chip_319_438,-89.70498432916794,32.1275655008693,16SBA
chip_070_377,-93.62528610580544,47.261241145497664,15TVN
chip_112_346,-96.34933626464681,44.737975114474324,14TQQ
chip_156_376,-93.88273691839274,42.07218467477916,15TVG
chip_415_314,-98.41455078524254,26.451729282891804,14RNQ
chip_233_441,-89.04049179777066,37.27088571087827,16SCG
chip_043_171,-112.07267533113054,48.00088581694312,12UVU
chip_196_333,-97.35272484014193,39.681665099907725,14SPJ
chip_267_412,-91.38297931346784,35.340462997342755,15SXV
chip_200_504,-83.93762595727293,38.862741975210994,17SKD
chip_178_430,-89.59681804491676,40.60711700348547,16TBL
chip_209_398,-92.25580730896935,38.852915964302674,15SWD
chip_200_479,-85.88100509021307,39.03727940050393,16SEJ
chip_141_470,-86.10175743682487,42.6154325997665,16TEN
chip_352_363,-95.09787566014381,30.30645305403284,15RTP
chip_127_565,-78.18566037344377,42.6183826635039,17TQH
chip_179_363,-94.96617246170491,40.704455393764526,15TUF
chip_331_409,-91.81649972608939,31.501035518483874,15RXQ
chip_279_444,-89.06805910649692,34.50420996444703,16SCD
chip_172_389,-92.86345367604754,41.09021077754003,15TWF
chip_248_603,-77.08720235419506,35.05559476911046,18SUD
chip_240_288,-100.7335577139913,36.95798280347041,14SLF
chip_040_092,-118.99293004068895,47.19794474157586,11TLN
chip_082_328,-97.93108081413015,46.539505402943334,14TNS
chip_114_341,-96.77298768129694,44.61550573185049,14TPQ
chip_304_547,-81.82180243153908,32.32033894021886,17SMR
chip_227_462,-87.39896300221784,37.526498400197745,16SDG
chip_053_179,-111.22486997949552,47.48014294388027,12TVT
chip_090_590,-75.52053964671241,44.500191585079484,18TVQ
chip_262_330,-97.50712845841116,35.72131969530072,14SPE
chip_054_116,-116.65898419599725,46.70192451178343,11TNM
chip_243_267,-102.3147416552736,36.705167618330954,13SGA
chip_281_516,-83.81678824135086,33.94982792070216,17SKT
chip_116_648,-71.33572842724803,42.1571234315392,19TCG
chip_101_207,-108.21884185930034,44.84630701794085,12TYQ
chip_172_356,-95.524749838041,41.127850001131456,15TTF
chip_178_589,-77.07811978899257,39.33749697247927,18SUJ
chip_176_339,-96.89324182893874,40.88554302758069,14TPL
chip_133_446,-88.01747412408847,43.230130666950465,16TDN
chip_166_358,-95.36013668126276,41.487320987796295,14TQM
chip_188_414,-90.91924678122216,40.06629208178932,15TXE
chip_202_340,-96.79534615349039,39.32665068067388,14SPJ
chip_101_410,-90.86311336801015,45.304971890052336,15TXL
chip_303_418,-91.07521232491501,33.160973652431736,15SXS
chip_259_357,-95.48230826372141,35.90981642069157,15STV
chip_054_231,-106.63495039700007,47.849234498313905,13UCP
chip_178_241,-104.73363291163109,40.46765100610486,13TEE
chip_174_350,-96.00880938939626,41.008698846767935,14TQL
chip_198_359,-95.29821032407355,39.56706745971683,15STD
chip_113_595,-75.52334646874404,43.08235232654919,18TVN
chip_234_593,-77.61633375076504,35.99696978130963,18STE
chip_115_421,-89.99771347621353,44.42232289313547,15TYK
chip_212_308,-99.28448448753699,38.68599040686644,14SMH
chip_272_268,-102.09778933625581,34.97225565457566,13SGU
chip_128_329,-97.7689815418592,43.76192854910211,14TNP
chip_102_476,-85.24756458361314,44.91170886341939,16TFQ
chip_088_322,-98.4414664468629,46.16760097671186,14TNS
chip_168_298,-100.21572899543574,41.29944582282774,14TLL
chip_330_443,-89.40260188233985,31.444938871976763,16RBV
chip_374_553,-82.12646921917175,28.075207536671684,17RLM
chip_129_365,-94.75318143755734,43.707648751789826,15TUJ
chip_212_457,-87.68064593307567,38.44893834895848,16SDH
chip_074_318,-98.82483507359717,47.009643379564636,14TNT
chip_321_367,-94.79035682035692,32.17607531213505,15SUR
chip_278_263,-102.43786368937407,34.59279214229799,13SGU
chip_169_598,-76.23900344935154,39.75695972697569,18TUK
chip_184_419,-90.5041093079744,40.28916333266804,15TYE
chip_166_393,-92.52343023054038,41.44180829833348,15TWF
chip_159_366,-94.70372152186843,41.90278178717722,15TUG
chip_235_284,-101.05811800480879,37.245088575592966,14SLG
chip_179_366,-94.72559871961928,40.70226945446751,15TUF
chip_282_548,-81.51118371289145,33.621041811717696,17SMT
chip_194_507,-83.6442775818064,39.19647114684802,17SKD
chip_169_388,-92.93625015180814,41.27214257967168,15TWF
chip_137_405,-91.43932394478249,43.15264390671997,15TXH
chip_231_598,-77.2032449040351,36.11523848117404,01SBA
chip_168_454,-87.6114251230333,41.09343117781644,16TDL
chip_379_348,-96.1447465908567,28.673091603745117,14RQS
chip_267_429,-90.11767393427927,35.28410452467251,15SYV
chip_206_413,-91.07277110978454,38.991581348929245,15SXD
chip_207_267,-102.5015921477978,38.858882096792925,13SGD
chip_200_386,-93.17242236165339,39.41709117532172,15SVD
chip_197_263,-102.86990813312849,39.44011982950063,13SFD
chip_168_328,-97.78964524737881,41.356343768073515,14TNL
chip_171_577,-77.90101230605751,39.88859961483409,18TTK
chip_066_288,-101.50034922076574,47.41554553835265,13TGN
chip_179_314,-98.89518845260625,40.675657766265886,14TNL
chip_145_476,-85.64606317985434,42.33799886998042,16TFM
chip_175_237,-105.07476904225149,40.624391546023354,13TDF
chip_313_423,-90.75323722396088,32.543447886581454,15SYS
chip_152_439,-88.7187352983491,42.12514232805661,16TCM
chip_158_510,-83.02610502430574,41.31294692366496,17TLF
chip_306_455,-88.41795638513162,32.83419278611678,16SCB
chip_253_506,-84.29162399419049,35.693961209892294,16SGE
chip_161_360,-95.19452398429209,41.7866475498992,15TUG
chip_217_198,-107.76016044300279,37.86486062712504,13SBB
chip_309_457,-88.29156593812422,32.64438029394434,16SCB
chip_080_341,-96.79718899680189,46.672115809681095,14TPS
chip_191_493,-84.70806842726205,39.47913862406154,16SFJ
chip_108_159,-112.147333093849,43.99817616927184,12TVP
chip_197_463,-87.1073506435555,39.312057929898046,16SDJ
chip_173_492,-84.61676610243681,40.55818165193098,16TFK
chip_040_095,-118.73582071889435,47.24138603146958,11TLN
chip_313_534,-82.83471845507525,31.89561087812272,17SLR
chip_101_328,-97.89794279086392,45.38948293716013,14TNR
chip_153_442,-88.48047389040362,42.051222842285846,16TCM
chip_199_413,-91.04419770175473,39.41072273109164,15SXD
chip_307_538,-82.49148006741041,32.2201542877929,17SLR
chip_329_351,-95.93659561306339,31.699981088247817,15STR
chip_357_544,-82.57044497969444,29.175712274509923,17RLN
chip_351_374,-94.32695332722666,30.357941499940374,15RUP
chip_214_419,-90.63897435770222,38.493185676486405,15SYC
chip_171_465,-86.75208038184306,40.85299763604424,16TEL
chip_228_600,-77.01071704616201,36.267996225980326,01SBA
chip_289_311,-98.86936503392675,34.07355357431688,14SNC
chip_242_550,-80.90573335021301,35.97648019419542,17SNV
chip_091_313,-99.21383635238504,45.96979800310353,14TMR
chip_140_341,-96.75544975618797,43.04922980702857,14TPN
chip_207_301,-99.84569880263213,38.969813622352646,14SMJ
chip_112_302,-100.08725444280337,44.675986782430954,14TMQ
chip_187_371,-94.33591320818124,40.21776333913146,15TUE
chip_253_451,-88.40014201905163,36.02878593915984,16SCE
chip_216_485,-85.55125416992341,38.0447686245315,16SFH
chip_322_526,-83.48503160407526,31.42243643116344,17RKQ
chip_089_344,-96.53026208733306,46.1278704077067,14TPS
chip_124_490,-84.29377003354688,43.495140662987474,16TGP
chip_204_452,-88.01574807870264,38.95249111067016,16SDJ
chip_183_262,-103.03001998194327,40.273097669476925,13TFE
chip_280_444,-89.0734307313722,34.4442742659813,16SCD
chip_186_438,-89.00495700581678,40.09461244303452,16TCK
chip_237_304,-99.52392776512647,37.17940833970933,14SMG
chip_281_318,-98.37066450520173,34.56582168312995,14SND
chip_125_423,-89.88326024084787,43.81312237872227,15TYJ
chip_113_611,-74.23046483090394,42.87017969966988,18TWN
chip_154_492,-84.43212342075063,41.69028445828087,17TKG
chip_140_400,-91.8650438273493,42.986103939596326,15TWH
chip_167_338,-96.98111121854153,41.425124308072206,14TPL
chip_318_522,-83.7299168720178,31.693230926441075,17SKR
chip_245_442,-89.0314515209548,36.54870673843272,16SCF
chip_094_306,-99.80906002263166,45.7727018380731,14TMR
chip_298_543,-82.04269395399623,32.71349699183536,17SLS
chip_148_616,-74.47750770714273,40.754387779595596,18TWL
chip_095_350,-96.00944154274204,45.76568886537507,14TQR
chip_071_340,-96.89209044158363,47.218002428732184,14TPT
chip_110_614,-73.93187224951355,43.004598964347714,18TWN
chip_181_517,-82.72444037476241,39.888318013967925,17TLE
chip_063_312,-99.38675305632793,47.666121448230285,14TMT
chip_293_555,-81.13189130984878,32.902004529575215,17SMS
chip_393_322,-97.90932298116795,27.804575167497955,14RPR
chip_062_116,-116.50899944390123,46.228249605577645,11TNM
chip_203_399,-92.15875852419302,39.20997547797207,15SWD
chip_059_084,-119.27125705895206,45.96265326981252,11TLL
chip_051_149,-113.86940335979338,47.28387980820613,11TQN
chip_071_339,-96.9803283400252,47.21740376512994,14TPT
chip_339_477,-87.06017396965892,30.735214693994116,16RDV
chip_197_282,-101.3751043728391,39.51347001964783,14SKJ
chip_252_444,-88.91981452846619,36.121023569737304,16SCF
chip_177_518,-82.60137214587607,40.11747078590104,17TLE
chip_175_396,-92.3088191543816,40.8951972515897,15TWF
chip_325_517,-84.14507574437255,31.312261036374295,16RGV
chip_044_174,-111.79366386464488,47.971310427345884,12UVU
chip_147_389,-92.79549078483646,42.59099587039554,15TWH
chip_192_432,-89.51348481506754,39.761179584893995,16TBK
chip_246_436,-89.49017703392303,36.514371839877946,16SBF
chip_066_292,-101.14682891089272,47.42916489913898,14TLT
chip_107_388,-92.76569700722865,45.00135700203384,15TWK
chip_045_176,-111.60293647368232,47.93124963867827,12UVU
chip_132_300,-100.18222361012428,43.46648527167238,14TLP
chip_265_437,-89.51276923626105,35.37269709262719,16SBE
chip_112_393,-92.35565681288094,44.68879405798581,15TWK
chip_193_267,-102.57727241483029,39.69633376919362,13TGE
chip_185_266,-102.70072097619057,40.17076423005426,13TFE
chip_201_429,-89.79688673844791,39.234713219883616,16SBJ
chip_170_427,-89.79476665527764,41.098052252128845,16TBL
chip_241_433,-89.69175807484183,36.8257349634095,16SBF
chip_117_388,-92.79447802495157,44.398221192148895,15TWK
chip_179_503,-83.80507582061193,40.11938078522895,17TKE
chip_119_428,-89.43021027230192,44.15377245447871,15TYK
chip_195_503,-83.96580921231457,39.16769768904775,16SGJ
chip_044_271,-103.14714808243257,48.68467395846398,13UFP
chip_272_394,-92.73729850448133,35.08526786411984,15SWU
chip_320_430,-90.28082330699867,32.097857570157366,15SYR
chip_116_388,-92.79162298511159,44.45849922505096,15TWK
chip_255_429,-90.06183697885687,36.00302687466088,15SYV
chip_330_292,-100.13115791924886,31.56340506292468,14RLV
chip_191_421,-90.37792215964365,39.86302625940818,15TYE
chip_283_253,-103.14653198547512,34.25014402628987,13SFT
chip_199_401,-91.98854681457053,39.44465821028464,15SWD
chip_225_447,-88.53486851456486,37.72193032869617,16SCG
chip_179_397,-92.24118698949454,40.65301632648656,15TWF
chip_207_414,-90.99868798446228,38.92857705777894,15SXD
chip_033_096,-118.79688520460338,47.66939764490408,11TLN
chip_099_307,-99.70596494237066,45.47291511953073,14TMR
chip_093_338,-97.04717374126501,45.88268197734201,14TPR
chip_184_264,-102.86525275100723,40.22203762396664,13TFE
chip_296_541,-82.16444698030293,32.850233113457115,17SLS
